ID,DATE_START,SEMESTER_ID,CLASS_ID,USER_ID,CONSISTENCY,ASSESSMENT_TYPE,ASSESSMENTS_ID,EXERCISE_ID,STRENGTH,CERTIFIER,ASSERTIV_VALUE,CNT_CHARS,CNT_KEYSTROKES
1826,2023-04-19,2022-2,485,8321,True,TP 2,4526,3368,Strong,1.0,0.8058823529411765,137,170
1827,2023-04-19,2022-2,485,8321,True,TP 2,4526,5947,Strong,1.0,0.4083129584352078,167,409
1828,2023-04-19,2022-2,485,8321,True,TP 2,4526,6006,Strong,1.0,0.7982456140350878,91,114
1829,2023-04-19,2022-2,485,8321,True,TP 2,4526,6013,Strong,1.0,0.8260869565217391,152,184
1830,2023-04-26,2022-2,485,8321,True,Lab 3,4553,1117,Strong,1.0,0.0,500,966
1831,2023-04-26,2022-2,485,8321,True,Lab 3,4553,1487,Strong,1.0,0.4056695992179863,415,1023
1832,2023-04-26,2022-2,485,8321,True,Lab 3,4553,3039,Strong,1.0,0.6218905472636815,250,402
1833,2023-04-24,2022-2,485,8321,True,Lab 3,4553,3056,Strong,1.0,0.6781609195402298,236,348
1834,2023-04-24,2022-2,485,8321,True,Lab 3,4553,5233,Strong,1.0,0.39667458432304037,167,421
1835,2023-04-26,2022-2,485,8321,True,Lab 3,4553,5239,Strong,1.0,0.60431654676259,252,417
1836,2023-04-24,2022-2,485,8321,True,Lab 3,4553,5241,Strong,1.0,0.857707509881423,217,253
1837,2023-04-24,2022-2,485,8321,True,Lab 3,4553,5259,Strong,1.0,0.76,190,250
1838,2023-05-04,2022-2,485,8321,True,Lab 3,4553,6093,Strong,1.0,0.0,476,571
1839,2023-04-26,2022-2,485,8321,True,Lab 3,4553,6094,Strong,1.0,0.9007936507936508,227,252
1840,2023-04-26,2022-2,485,8321,True,Lab 3,4553,6095,Strong,1.0,0.7433962264150943,197,265
1841,2023-04-26,2022-2,485,8321,True,Lab 3,4553,6104,Strong,1.0,0.7540322580645161,187,248
1842,2023-05-08,2022-2,485,8321,True,TP 3,4610,3033,Strong,1.0,0.8708333333333333,209,240
1843,2023-05-08,2022-2,485,8321,True,TP 3,4610,6074,Strong,1.0,0.8652482269503546,122,141
1844,2023-05-08,2022-2,485,8321,True,TP 3,4610,6108,Strong,1.0,0.793233082706767,211,266
1845,2023-05-08,2022-2,485,8321,True,TP 3,4610,6147,Strong,1.0,0.8440860215053764,157,186
1846,2023-05-15,2022-2,485,8321,True,Lab 4,4629,5287,Strong,1.0,0.6899038461538461,287,416
1847,2023-05-17,2022-2,485,8321,True,Lab 4,4629,5305,Strong,1.0,0.8333333333333334,205,246
1848,2023-05-11,2022-2,485,8321,True,Lab 4,4629,6042,Strong,1.0,0.1403118040089087,189,1347
1849,2023-05-17,2022-2,485,8321,True,Lab 4,4629,6044,Strong,1.0,0.8337730870712401,316,379
1850,2023-05-15,2022-2,485,8321,True,Lab 4,4629,6048,Strong,1.0,0.4681647940074906,125,267
1851,2023-05-15,2022-2,485,8321,True,Lab 4,4629,6050,Strong,1.0,0.7880184331797235,171,217
1852,2023-05-17,2022-2,485,8321,True,Lab 4,4629,6051,Strong,1.0,0.6164383561643836,90,146
1853,2023-05-15,2022-2,485,8321,True,Lab 4,4629,6085,Strong,1.0,0.42379679144385024,317,748
1854,2023-05-17,2022-2,485,8321,True,Lab 4,4629,6193,Strong,1.0,0.5,140,280
1855,2023-05-17,2022-2,485,8321,True,Lab 4,4629,6194,Strong,1.0,0.625,160,256
1856,2023-05-17,2022-2,485,8321,True,Lab 4,4629,6195,Strong,1.0,0.26582278481012656,168,632
1857,2023-05-17,2022-2,485,8321,True,Lab 4,4629,6215,Strong,1.0,0.7925925925925926,107,135
1858,2023-05-17,2022-2,485,8321,True,Lab 4,4629,6224,Strong,1.0,0.8328690807799443,299,359
1859,2023-05-22,2022-2,485,8321,True,TP 4,4673,6192,Strong,1.0,0.353099730458221,131,371
1860,2023-05-22,2022-2,485,8321,True,TP 4,4673,6213,Strong,1.0,0.41033434650455924,135,329
1861,2023-05-22,2022-2,485,8321,True,TP 4,4673,6217,Strong,1.0,0.17803030303030304,94,528
1862,2023-05-29,2022-2,485,8321,False,Lab 5,4697,1186,Strong,0.0,0.0,0,0
1863,2023-05-29,2022-2,485,8321,True,Lab 5,4697,6270,Strong,1.0,0.604494382022472,269,445
1864,2023-05-29,2022-2,485,8321,True,Lab 5,4697,6272,Strong,1.0,0.6156583629893239,173,281
1865,2023-05-29,2022-2,485,8321,True,Lab 5,4697,6273,Strong,1.0,0.591919191919192,586,990
1866,2023-06-05,2022-2,485,8321,False,TP 5,4749,6299,Strong,1.0,0.0,38,71
1867,2023-06-05,2022-2,485,8321,True,TP 5,4749,6312,Strong,1.0,0.5191956124314442,284,547
1868,2023-06-05,2022-2,485,8321,True,TP 5,4749,6342,Strong,1.0,0.6237623762376238,126,202
1869,2023-06-14,2022-2,485,8321,True,Lab 6,4757,1223,Strong,1.0,0.6476683937823834,125,193
1870,2023-06-18,2022-2,485,8321,True,Lab 6,4757,1226,Strong,1.0,0.8258706467661692,166,201
1871,2023-06-14,2022-2,485,8321,True,Lab 6,4757,1227,Strong,0.9886363636363636,0.11693548387096774,87,744
1872,2023-06-18,2022-2,485,8321,True,Lab 6,4757,1639,Strong,1.0,0.775974025974026,239,308
1873,2023-06-18,2022-2,485,8321,True,Lab 6,4757,1649,Strong,1.0,0.5413793103448276,314,580
1874,2023-06-18,2022-2,485,8321,True,Lab 6,4757,2563,Strong,1.0,0.875,175,200
1875,2023-06-18,2022-2,485,8321,True,Lab 6,4757,2584,Strong,1.0,0.9047619047619048,114,126
1876,2023-06-14,2022-2,485,8321,True,Lab 6,4757,2588,Strong,1.0,0.8266129032258065,205,248
1877,2023-06-14,2022-2,485,8321,True,Lab 6,4757,2844,Strong,1.0,0.13793103448275862,132,957
1878,2023-06-18,2022-2,485,8321,True,Lab 6,4757,2853,Strong,1.0,0.8628571428571429,151,175
1879,2023-06-18,2022-2,485,8321,True,Lab 6,4757,3189,Strong,1.0,0.9180790960451978,325,354
1880,2023-06-07,2022-2,485,8321,True,Lab 6,4757,6353,Strong,1.0,0.8308823529411765,113,136
1881,2023-06-07,2022-2,485,8321,True,Lab 6,4757,6354,Strong,1.0,0.4752688172043011,221,465
1882,2023-06-18,2022-2,485,8321,True,Lab 6,4757,6355,Strong,1.0,1.0,127,127
1883,2023-06-19,2022-2,485,8321,True,TP 6,4797,1645,Strong,1.0,0.0,146,204
1884,2023-06-19,2022-2,485,8321,True,TP 6,4797,6358,Strong,1.0,0.3316953316953317,135,407
1885,2023-06-19,2022-2,485,8321,True,TP 6,4797,6372,Strong,1.0,0.42077464788732394,239,568
1886,2023-06-19,2022-2,485,8321,True,TP 6,4797,6382,Strong,1.0,0.0,391,1269
1887,2023-03-27,2022-2,485,8387,True,Lab 1,4399,2895,Strong,1.0,0.460431654676259,192,417
1888,2023-04-04,2022-2,485,8387,True,Lab 1,4399,2938,Strong,1.0,0.9683544303797469,153,158
1889,2023-04-02,2022-2,485,8387,True,Lab 1,4399,4236,Strong,1.0,0.4919786096256685,276,561
1890,2023-03-26,2022-2,486,1769,True,Lab 1,4407,2895,Strong,1.0,0.9533333333333334,143,150
1891,2023-04-02,2022-2,486,1769,True,Lab 1,4407,2938,Strong,1.0,0.6653846153846154,173,260
1892,2023-04-02,2022-2,486,1769,True,Lab 1,4407,4236,Strong,1.0,0.7911111111111111,178,225
1893,2023-04-05,2022-2,486,1769,True,TP 1,4447,2673,Strong,1.0,0.768361581920904,136,177
1894,2023-04-05,2022-2,486,1769,True,TP 1,4447,5167,Strong,1.0,1.0,107,107
1895,2023-04-05,2022-2,486,1769,True,TP 1,4447,5918,Strong,1.0,1.0,59,59
1896,2023-04-05,2022-2,486,1769,True,TP 1,4447,5932,Strong,1.0,0.9680851063829787,182,188
1897,2023-04-16,2022-2,486,1769,True,Lab 2,4487,1391,Strong,1.0,0.8881578947368421,135,152
1898,2023-04-16,2022-2,486,1769,True,Lab 2,4487,1395,Strong,1.0,0.8285714285714286,174,210
1899,2023-04-16,2022-2,486,1769,True,Lab 2,4487,1397,Strong,1.0,0.7192118226600985,146,203
1900,2023-04-13,2022-2,486,1769,True,Lab 2,4487,2445,Strong,1.0,0.7389830508474576,218,295
1901,2023-04-16,2022-2,486,1769,True,Lab 2,4487,2449,Strong,1.0294117647058822,0.9090909090909091,280,308
1902,2023-04-13,2022-2,486,1769,True,Lab 2,4487,2703,Strong,1.0,0.974025974025974,75,77
1903,2023-04-16,2022-2,486,1769,True,Lab 2,4487,2967,Strong,1.0,0.9493670886075949,225,237
1904,2023-04-16,2022-2,486,1769,True,Lab 2,4487,2969,Strong,1.0,0.6755852842809364,202,299
1905,2023-04-16,2022-2,486,1769,True,Lab 2,4487,2970,Strong,1.0,0.6642599277978339,184,277
1906,2023-04-16,2022-2,486,1769,True,Lab 2,4487,2971,Strong,1.0,0.8974358974358975,175,195
1907,2023-04-16,2022-2,486,1769,True,Lab 2,4487,2972,Strong,1.0,0.9178743961352657,190,207
1908,2023-04-16,2022-2,486,1769,True,Lab 2,4487,2973,Strong,1.0,0.8842592592592593,191,216
1909,2023-04-16,2022-2,486,1769,True,Lab 2,4487,2975,Strong,1.0,0.9018691588785047,193,214
1910,2023-04-16,2022-2,486,1769,True,Lab 2,4487,3334,Strong,1.0,0.7543352601156069,261,346
1911,2023-04-16,2022-2,486,1769,True,Lab 2,4487,5955,Strong,1.0,0.7227722772277227,292,404
1912,2023-05-01,2022-2,486,1769,True,Lab 3,4567,1117,Strong,1.0043478260869565,0.8539741219963032,462,541
1913,2023-05-01,2022-2,486,1769,True,Lab 3,4567,1487,Strong,1.0,0.31166192604632265,767,2461
1914,2023-05-01,2022-2,486,1769,True,Lab 3,4567,3039,Strong,1.0163934426229508,0.656084656084656,248,378
1915,2023-05-01,2022-2,486,1769,True,Lab 3,4567,3056,Strong,1.0,0.9104477611940298,244,268
1916,2023-05-01,2022-2,486,1769,True,Lab 3,4567,5233,Strong,1.0211640211640212,0.9278846153846154,193,208
1917,2023-05-01,2022-2,486,1769,True,Lab 3,4567,5239,Strong,1.0,0.9361702127659575,220,235
1918,2023-05-01,2022-2,486,1769,True,Lab 3,4567,5241,Strong,1.0,0.8771331058020477,257,293
1919,2023-05-01,2022-2,486,1769,True,Lab 3,4567,5259,Strong,1.0224719101123596,0.6876574307304786,273,397
1920,2023-05-01,2022-2,486,1769,True,Lab 3,4567,6093,Strong,1.0,0.917963224893918,649,707
1921,2023-05-01,2022-2,486,1769,True,Lab 3,4567,6094,Strong,1.0,0.7525773195876289,292,388
1922,2023-05-01,2022-2,486,1769,True,Lab 3,4567,6095,Strong,1.0,0.6508728179551122,261,401
1923,2023-05-01,2022-2,486,1769,True,Lab 3,4567,6104,Strong,1.0170212765957447,0.5558139534883721,239,430
1924,2023-05-18,2022-2,486,1769,True,Lab 4,4635,5287,Strong,1.0098039215686274,0.762962962962963,206,270
1925,2023-05-18,2022-2,486,1769,True,Lab 4,4635,5305,Strong,1.0,0.9285714285714286,182,196
1926,2023-05-13,2022-2,486,1769,True,Lab 4,4635,6042,Strong,1.0,0.9817073170731707,161,164
1927,2023-05-18,2022-2,486,1769,True,Lab 4,4635,6044,Strong,1.0178571428571428,0.9083665338645418,228,251
1928,2023-05-18,2022-2,486,1769,True,Lab 4,4635,6048,Strong,1.0,0.9196428571428571,103,112
1929,2023-05-18,2022-2,486,1769,True,Lab 4,4635,6050,Strong,1.0,0.7888198757763976,127,161
1930,2023-05-18,2022-2,486,1769,True,Lab 4,4635,6051,Strong,1.0330578512396693,0.6410256410256411,125,195
1931,2023-05-18,2022-2,486,1769,True,Lab 4,4635,6085,Strong,1.0115273775216138,0.7436440677966102,351,472
1932,2023-05-18,2022-2,486,1769,True,Lab 4,4635,6193,Strong,1.0,0.9666666666666667,87,90
1933,2023-05-18,2022-2,486,1769,True,Lab 4,4635,6194,Strong,1.0,0.8976377952755905,114,127
1934,2023-05-18,2022-2,486,1769,True,Lab 4,4635,6195,Strong,1.029126213592233,0.6057142857142858,212,350
1935,2023-05-18,2022-2,486,1769,True,Lab 4,4635,6215,Strong,1.0,0.9710144927536232,134,138
1936,2023-05-18,2022-2,486,1769,True,Lab 4,4635,6224,Strong,1.0,0.8031189083820662,412,513
1937,2023-05-22,2022-2,486,1769,True,TP 4,4675,6209,Strong,1.0,0.9387755102040817,138,147
1938,2023-05-22,2022-2,486,1769,True,TP 4,4675,6219,Strong,1.0,0.9166666666666666,121,132
1939,2023-05-22,2022-2,486,1769,True,TP 4,4675,6246,Strong,1.0,0.8192771084337349,136,166
1940,2023-06-03,2022-2,486,1769,True,Lab 5,4706,1186,Strong,1.0,0.8258426966292135,294,356
1941,2023-06-03,2022-2,486,1769,True,Lab 5,4706,1605,Strong,1.0,0.9219330855018587,248,269
1942,2023-06-03,2022-2,486,1769,True,Lab 5,4706,1614,Strong,1.0,0.8126094570928196,464,571
1943,2023-06-03,2022-2,486,1769,True,Lab 5,4706,1621,Strong,1.0,0.9009708737864077,464,515
1944,2023-06-03,2022-2,486,1769,True,Lab 5,4706,6250,Strong,1.0,0.8294930875576036,360,434
1945,2023-06-03,2022-2,486,1769,True,Lab 5,4706,6251,Strong,1.0,0.9206896551724137,267,290
1946,2023-06-03,2022-2,486,1769,True,Lab 5,4706,6259,Strong,1.0,0.8491379310344828,197,232
1947,2023-06-03,2022-2,486,1769,True,Lab 5,4706,6260,Strong,1.0053333333333334,0.6556521739130434,377,575
1948,2023-06-03,2022-2,486,1769,True,Lab 5,4706,6264,Strong,1.0,0.8333333333333334,145,174
1949,2023-06-03,2022-2,486,1769,True,Lab 5,4706,6270,Strong,1.0,0.7794117647058824,159,204
1950,2023-06-03,2022-2,486,1769,True,Lab 5,4706,6271,Strong,1.0,0.9042253521126761,321,355
1951,2023-06-03,2022-2,486,1769,True,Lab 5,4706,6272,Strong,1.0,0.9748427672955975,155,159
1952,2023-06-03,2022-2,486,1769,True,Lab 5,4706,6273,Strong,1.0,0.7654545454545455,421,550
1953,2023-06-05,2022-2,486,1769,True,TP 5,4750,6312,Strong,1.0,0.9653179190751445,334,346
1954,2023-06-05,2022-2,486,1769,True,TP 5,4750,6329,Strong,1.0,0.8823529411764706,150,170
1955,2023-06-05,2022-2,486,1769,True,TP 5,4750,6339,Strong,1.0,0.9308510638297872,175,188
1956,2023-06-05,2022-2,486,1769,True,TP 5,4750,6342,Strong,1.0,0.9042553191489362,85,94
1957,2023-06-15,2022-2,486,1769,True,Lab 6,4761,1223,Strong,1.0,0.592391304347826,109,184
1958,2023-06-15,2022-2,486,1769,True,Lab 6,4761,1226,Strong,1.0096618357487923,0.7437722419928826,209,281
1959,2023-06-15,2022-2,486,1769,True,Lab 6,4761,1227,Strong,1.0,0.5526315789473685,168,304
1960,2023-06-15,2022-2,486,1769,True,Lab 6,4761,1639,Strong,1.0,0.655440414507772,253,386
1961,2023-06-15,2022-2,486,1769,True,Lab 6,4761,1649,Strong,1.0,0.9073569482288828,333,367
1962,2023-06-15,2022-2,486,1769,True,Lab 6,4761,2563,Strong,1.0,0.29638854296388545,238,803
1963,2023-06-15,2022-2,486,1769,True,Lab 6,4761,2584,Strong,1.0,0.5817490494296578,153,263
1964,2023-06-15,2022-2,486,1769,True,Lab 6,4761,2588,Strong,1.017467248908297,0.8291814946619217,233,281
1965,2023-06-15,2022-2,486,1769,True,Lab 6,4761,2844,Strong,1.0,0.8848167539267016,169,191
1966,2023-06-15,2022-2,486,1769,True,Lab 6,4761,2853,Strong,1.0,0.8901098901098901,162,182
1967,2023-06-15,2022-2,486,1769,True,Lab 6,4761,3189,Strong,1.0,0.7712418300653595,354,459
1968,2023-06-15,2022-2,486,1769,True,Lab 6,4761,6353,Strong,1.0,0.8807339449541285,96,109
1969,2023-06-15,2022-2,486,1769,True,Lab 6,4761,6354,Strong,1.0,0.9069767441860465,312,344
1970,2023-06-15,2022-2,486,1769,True,Lab 6,4761,6355,Strong,1.0119760479041917,0.9602272727272727,169,176
1971,2023-06-19,2022-2,486,1769,True,TP 6,4798,1642,Strong,1.0,0.7944444444444444,286,360
1972,2023-06-19,2022-2,486,1769,True,TP 6,4798,6365,Strong,1.0,0.8646616541353384,115,133
1973,2023-06-19,2022-2,486,1769,True,TP 6,4798,6378,Strong,1.0,0.820580474934037,311,379
1974,2023-06-19,2022-2,486,1769,True,TP 6,4798,6382,Strong,1.0,0.8263157894736842,157,190
1975,2023-04-18,2022-2,486,2150,True,Lab 2,4487,1391,Strong,1.0,0.35344827586206895,205,580
1976,2023-04-19,2022-2,486,2150,True,Lab 2,4487,1395,Strong,1.0,0.6954545454545454,153,220
1977,2023-04-18,2022-2,486,2150,True,Lab 2,4487,1397,Strong,1.0,0.5429553264604811,158,291
1978,2023-04-17,2022-2,486,2150,True,Lab 2,4487,2445,Strong,1.0193236714975846,0.09428060768543342,211,2238
1979,2023-04-17,2022-2,486,2150,True,Lab 2,4487,2703,Strong,1.0,0.7183098591549296,102,142
1980,2023-04-17,2022-2,486,2150,True,Lab 2,4487,2969,Strong,1.0,0.10686015831134564,162,1516
1981,2023-04-19,2022-2,486,2150,True,Lab 2,4487,2975,Strong,1.0,0.5304136253041363,218,411
1982,2023-03-27,2022-2,486,2549,True,Lab 1,4407,2895,Strong,1.0,1.0,150,150
1983,2023-03-27,2022-2,486,2549,True,Lab 1,4407,2938,Strong,1.0,0.7707509881422925,195,253
1984,2023-03-27,2022-2,486,2549,True,Lab 1,4407,4236,Strong,1.0,0.9209486166007905,233,253
1985,2023-04-05,2022-2,486,2549,True,TP 1,4447,2672,Strong,1.0,0.94375,151,160
1986,2023-04-05,2022-2,486,2549,True,TP 1,4447,5168,Strong,1.0,1.0,103,103
1987,2023-04-05,2022-2,486,2549,True,TP 1,4447,5917,Strong,1.0,0.9016393442622951,55,61
1988,2023-04-05,2022-2,486,2549,True,TP 1,4447,5931,Strong,1.018181818181818,0.8818897637795275,112,127
1989,2023-04-10,2022-2,486,2549,True,Lab 2,4487,2703,Strong,1.0,0.8909090909090909,98,110
1990,2023-04-26,2022-2,486,2549,True,Lab 3,4567,1117,Strong,1.0,0.9017038007863696,688,763
1991,2023-05-03,2022-2,486,2549,True,Lab 3,4567,1487,Strong,1.0,0.0,433,753
1992,2023-04-26,2022-2,486,2549,True,Lab 3,4567,5233,Strong,1.0,0.0,195,271
1993,2023-03-30,2022-2,486,2846,True,Lab 1,4407,2895,Strong,1.0,0.7528735632183908,131,174
1994,2023-04-05,2022-2,486,2846,True,Lab 1,4407,2938,Strong,1.0,0.6542857142857142,229,350
1995,2023-04-05,2022-2,486,2846,True,Lab 1,4407,4236,Strong,1.0,0.8829787234042553,166,188
1996,2023-04-14,2022-2,486,2846,True,Lab 2,4487,1391,Strong,1.0,0.5775193798449613,149,258
1997,2023-04-15,2022-2,486,2846,True,Lab 2,4487,1395,Strong,1.0,0.7087378640776699,146,206
1998,2023-04-15,2022-2,486,2846,False,Lab 2,4487,1397,Strong,0.0,0.0,0,170
1999,2023-04-12,2022-2,486,2846,True,Lab 2,4487,2445,Strong,1.0,0.3458904109589041,202,584
2000,2023-04-18,2022-2,486,2846,True,Lab 2,4487,2449,Strong,1.0,0.687041564792176,281,409
2001,2023-04-12,2022-2,486,2846,True,Lab 2,4487,2703,Strong,1.0,0.3924050632911392,93,237
2002,2023-04-18,2022-2,486,2846,True,Lab 2,4487,2967,Strong,1.0,0.24976076555023924,261,1045
2003,2023-04-13,2022-2,486,2846,True,Lab 2,4487,2969,Strong,1.0,0.6607773851590106,187,283
2004,2023-04-18,2022-2,486,2846,False,Lab 2,4487,2970,Strong,0.06918238993710692,0.0,11,255
2005,2023-04-18,2022-2,486,2846,True,Lab 2,4487,2971,Strong,1.0,0.8786407766990292,181,206
2006,2023-04-17,2022-2,486,2846,True,Lab 2,4487,2972,Strong,1.0,0.9712918660287081,203,209
2007,2023-04-17,2022-2,486,2846,True,Lab 2,4487,2973,Strong,1.0,0.5378973105134475,220,409
2008,2023-04-15,2022-2,486,2846,True,Lab 2,4487,2975,Strong,1.0,0.6644295302013423,198,298
2009,2023-04-19,2022-2,486,2846,True,Lab 2,4487,3334,Strong,1.0,0.7242524916943521,218,301
2010,2023-04-16,2022-2,486,2846,True,Lab 2,4487,5955,Strong,1.0,0.6025848142164781,373,619
2011,2023-04-19,2022-2,486,2846,True,TP 2,4536,3369,Strong,1.0,0.4777777777777778,129,270
2012,2023-04-19,2022-2,486,2846,True,TP 2,4536,5625,Strong,1.0,0.4021276595744681,189,470
2013,2023-04-19,2022-2,486,2846,True,TP 2,4536,6006,Strong,1.0,0.8854961832061069,116,131
2014,2023-04-19,2022-2,486,2846,True,TP 2,4536,6011,Strong,1.0,0.826530612244898,162,196
2015,2023-05-08,2022-2,486,2846,False,Lab 3,4567,3039,Strong,0.0,0.0,0,0
2016,2023-05-07,2022-2,486,2846,True,Lab 3,4567,3056,Strong,1.0,0.17067307692307693,213,1248
2017,2023-05-04,2022-2,486,2846,True,Lab 3,4567,5233,Strong,1.0,0.14722004698512137,188,1277
2018,2023-05-08,2022-2,486,2846,True,Lab 3,4567,5241,Strong,1.0,0.8143459915611815,193,237
2019,2023-05-07,2022-2,486,2846,True,Lab 3,4567,5259,Strong,1.0,0.8386075949367089,265,316
2020,2023-05-08,2022-2,486,2846,True,Lab 3,4567,6094,Strong,1.0,0.6304849884526559,273,433
2021,2023-05-08,2022-2,486,2846,True,Lab 3,4567,6104,Strong,1.0,0.6355140186915887,136,214
2022,2023-04-04,2022-2,486,3519,True,Lab 1,4407,2938,Strong,1.0,1.0,170,170
2023,2023-04-04,2022-2,486,3519,True,Lab 1,4407,4236,Strong,1.0,1.0,133,133
2024,2023-03-27,2022-2,486,4038,True,Lab 1,4407,2895,Strong,1.0,0.7240143369175627,202,279
2025,2023-03-23,2022-2,486,4054,True,Lab 1,4407,2895,Strong,1.0,1.0,93,93
2026,2023-03-23,2022-2,486,4054,True,Lab 1,4407,2938,Strong,1.0,0.7192118226600985,146,203
2027,2023-03-23,2022-2,486,4054,True,Lab 1,4407,4236,Strong,1.0,0.98125,157,160
2028,2023-04-05,2022-2,486,4054,True,TP 1,4447,1364,Strong,1.0,0.7839506172839507,127,162
2029,2023-04-05,2022-2,486,4054,True,TP 1,4447,5163,Strong,1.0,0.6326530612244898,93,147
2030,2023-04-05,2022-2,486,4054,True,TP 1,4447,5921,Strong,1.0,0.8955223880597015,60,67
2031,2023-04-05,2022-2,486,4054,True,TP 1,4447,5932,Strong,1.0,0.3350253807106599,132,394
2032,2023-04-12,2022-2,486,4054,True,Lab 2,4487,1391,Strong,1.0,0.7358490566037735,156,212
2033,2023-04-12,2022-2,486,4054,True,Lab 2,4487,1395,Strong,1.0,0.8029556650246306,163,203
2034,2023-04-12,2022-2,486,4054,True,Lab 2,4487,1397,Strong,1.0,0.796875,153,192
2035,2023-04-11,2022-2,486,4054,True,Lab 2,4487,2445,Strong,0.0,0.0,194,0
2036,2023-04-12,2022-2,486,4054,True,Lab 2,4487,2449,Strong,1.0,0.0,340,371
2037,2023-04-10,2022-2,486,4054,True,Lab 2,4487,2703,Strong,1.0,0.9325842696629213,83,89
2038,2023-04-12,2022-2,486,4054,True,Lab 2,4487,2967,Strong,1.0,0.0,190,351
2039,2023-04-11,2022-2,486,4054,True,Lab 2,4487,2969,Strong,1.0,0.4145873320537428,216,521
2040,2023-04-12,2022-2,486,4054,True,Lab 2,4487,2970,Strong,1.0,0.8238636363636364,145,176
2041,2023-04-12,2022-2,486,4054,True,Lab 2,4487,2971,Strong,1.0,0.6899563318777293,158,229
2042,2023-04-12,2022-2,486,4054,True,Lab 2,4487,2972,Strong,1.0,0.8866666666666667,133,150
2043,2023-04-12,2022-2,486,4054,True,Lab 2,4487,2973,Strong,1.0,0.912751677852349,136,149
2044,2023-04-12,2022-2,486,4054,True,Lab 2,4487,2975,Strong,1.0095238095238095,0.6404833836858006,212,331
2045,2023-04-12,2022-2,486,4054,True,Lab 2,4487,3334,Strong,1.0,0.6819407008086253,253,371
2046,2023-04-12,2022-2,486,4054,True,Lab 2,4487,5955,Strong,1.0,0.0,265,868
2047,2023-04-19,2022-2,486,4054,True,TP 2,4536,3383,Strong,1.0,0.6824034334763949,159,233
2048,2023-04-19,2022-2,486,4054,True,TP 2,4536,5952,Strong,1.0,0.9447004608294931,205,217
2049,2023-04-19,2022-2,486,4054,True,TP 2,4536,5998,Strong,1.0,0.7801418439716312,110,141
2050,2023-04-19,2022-2,486,4054,True,TP 2,4536,6014,Strong,1.0,0.8028169014084507,171,213
2051,2023-04-29,2022-2,486,4054,True,Lab 3,4567,1487,Strong,1.0,0.8737270875763747,858,982
2052,2023-04-28,2022-2,486,4054,True,Lab 3,4567,3039,Strong,1.0,0.0,239,314
2053,2023-04-26,2022-2,486,4054,True,Lab 3,4567,3056,Strong,1.0,0.8813559322033898,572,649
2054,2023-04-26,2022-2,486,4054,True,Lab 3,4567,5233,Strong,1.0,0.0,141,188
2055,2023-04-28,2022-2,486,4054,True,Lab 3,4567,5239,Strong,1.0,0.9232365145228216,445,482
2056,2023-04-26,2022-2,486,4054,True,Lab 3,4567,5241,Strong,1.0,0.8853658536585366,363,410
2057,2023-04-26,2022-2,486,4054,True,Lab 3,4567,5259,Strong,1.0,0.9013698630136986,329,365
2058,2023-04-26,2022-2,486,4054,True,Lab 3,4567,6094,Strong,1.0,0.0,384,491
2059,2023-05-08,2022-2,486,4054,True,Lab 3,4567,6095,Strong,1.0,0.0,407,428
2060,2023-04-27,2022-2,486,4054,True,Lab 3,4567,6104,Strong,1.0,0.8888888888888888,296,333
2061,2023-05-08,2022-2,486,4054,True,TP 3,4625,3037,Strong,1.0,0.9322033898305084,220,236
2062,2023-05-08,2022-2,486,4054,True,TP 3,4625,6072,Strong,1.0,0.6019900497512438,121,201
2063,2023-05-08,2022-2,486,4054,True,TP 3,4625,6111,Strong,1.0,0.9859154929577465,280,284
2064,2023-05-08,2022-2,486,4054,True,TP 3,4625,6147,Strong,1.0,0.6693227091633466,168,251
2065,2023-04-18,2022-2,486,4640,False,Lab 2,4487,2445,Strong,0.0,0.0,0,4
2066,2023-04-18,2022-2,486,4640,True,Lab 2,4487,2703,Strong,1.072289156626506,0.8090909090909091,89,110
2067,2023-03-26,2022-2,486,4742,True,Lab 1,4407,2895,Strong,1.0,0.8784067085953878,419,477
2068,2023-03-27,2022-2,486,4742,True,Lab 1,4407,2938,Strong,1.0,0.6657381615598886,239,359
2069,2023-03-27,2022-2,486,4742,True,Lab 1,4407,4236,Strong,1.0,0.8969465648854962,235,262
2070,2023-03-27,2022-2,486,5023,True,Lab 1,4407,2895,Strong,1.0,0.8947368421052632,119,133
2071,2023-03-27,2022-2,486,5023,True,Lab 1,4407,2938,Strong,1.0,0.4896907216494845,190,388
2072,2023-03-27,2022-2,486,5023,True,Lab 1,4407,4236,Strong,1.0,0.7403508771929824,211,285
2073,2023-04-05,2022-2,486,5023,True,TP 1,4447,2672,Strong,1.0,0.8041237113402062,156,194
2074,2023-04-05,2022-2,486,5023,True,TP 1,4447,5167,Strong,1.0,0.8656716417910447,174,201
2075,2023-04-05,2022-2,486,5023,True,TP 1,4447,5925,Strong,1.0,0.464,58,125
2076,2023-04-05,2022-2,486,5023,True,TP 1,4447,5929,Strong,1.0,0.9141104294478528,149,163
2077,2023-04-13,2022-2,486,5023,True,Lab 2,4487,1391,Strong,1.0,0.7468354430379747,118,158
2078,2023-04-17,2022-2,486,5023,True,Lab 2,4487,1395,Strong,1.0,0.5847457627118644,138,236
2079,2023-04-17,2022-2,486,5023,True,Lab 2,4487,1397,Strong,1.0,0.8712121212121212,115,132
